"journey_id","bike_id","start_dt","end_dt","start_stand_id","end_stand_id","duration_amt"
1004074971,0,"2011-04-29 22:55:00","2011-04-29 23:04:00",10254,10203,9
1004074972,0,"2011-04-29 23:10:00","2011-04-29 23:36:00",10131,40374,26
1004074973,6155,"2011-04-29 23:15:00","2011-04-29 23:27:00",10001,10189,12
1004074974,4723,"2011-04-29 23:15:00","2011-04-29 23:57:00",10175,10167,42
1004074975,521,"2011-04-29 23:22:00","2011-04-29 23:27:00",10032,40237,5
1004074976,3555,"2011-04-29 23:24:00","2011-04-29 23:28:00",10197,10193,4
1004074977,0,"2011-04-29 21:30:00","2011-04-29 21:52:00",10369,10252,22
1004074979,0,"2011-04-29 21:32:00","2011-04-29 21:48:00",10162,10025,16
1004074980,0,"2011-04-29 21:32:00","2011-04-29 22:02:00",10264,10003,30
1004074981,4261,"2011-04-29 21:33:00","2011-04-29 21:38:00",10018,40374,5
1004074982,3379,"2011-04-29 21:34:00","2011-04-29 22:32:00",10131,10113,58
1004074983,0,"2011-04-29 21:36:00","2011-04-29 22:02:00",10264,10003,26
1004074984,2576,"2011-04-29 21:10:00","2011-04-29 21:33:00",40374,10111,23
1004074985,5402,"2011-04-29 21:13:00","2011-04-29 21:24:00",40406,10191,11
1004074986,2903,"2011-04-29 21:24:00","2011-04-29 21:28:00",10195,10194,4
1004074987,3630,"2011-04-29 20:58:00","2011-04-29 21:00:00",10288,10161,2
1004074988,6059,"2011-04-29 21:38:00","2011-04-29 21:59:00",10151,10216,21
1004074989,5477,"2011-04-29 21:46:00","2011-04-29 22:28:00",10046,10341,42
1004074990,1781,"2011-04-29 20:54:00","2011-04-29 21:03:00",10051,10004,9
1004074991,2132,"2011-04-29 20:56:00","2011-04-29 21:08:00",10109,10111,12
1004074992,4939,"2011-04-29 20:52:00","2011-04-29 21:12:00",10099,10378,20
1004074993,5041,"2011-04-29 20:53:00","2011-04-29 21:06:00",10172,10171,13
1004074994,0,"2011-04-29 22:14:00","2011-04-29 22:29:00",10278,10202,15
1004074995,0,"2011-04-29 22:18:00","2011-04-29 22:29:00",10386,10227,11
1004074996,0,"2011-04-29 22:21:00","2011-04-29 22:40:00",10386,10016,19
1004074997,4801,"2011-04-29 22:21:00","2011-04-29 22:28:00",10201,10238,7
1004074999,0,"2011-04-29 22:24:00","2011-04-29 22:33:00",10271,10343,9
1004075000,0,"2011-04-29 22:24:00","2011-04-29 22:42:00",10344,10411,18
1004075001,0,"2011-04-29 22:25:00","2011-04-29 22:31:00",10022,10078,6
1004075002,0,"2011-04-29 22:30:00","2011-04-29 22:39:00",10116,10348,9
1004075003,0,"2011-04-29 22:32:00","2011-04-29 22:42:00",10355,10062,10
1004075004,0,"2011-04-29 22:39:00","2011-04-29 22:51:00",10064,10306,12
1004075005,0,"2011-04-29 22:40:00","2011-04-29 23:04:00",10045,10109,24
1004075006,1205,"2011-04-29 22:44:00","2011-04-29 23:06:00",10348,10246,22
1004075007,0,"2011-04-29 22:45:00","2011-04-29 23:26:00",10270,10386,41
1004075008,0,"2011-04-29 22:47:00","2011-04-29 22:47:00",10158,10158,0
1004075009,0,"2011-04-29 22:54:00","2011-04-29 23:13:00",10064,10331,19
1004075010,0,"2011-04-29 23:09:00","2011-04-29 23:12:00",10331,10119,3
1004075011,0,"2011-04-29 23:14:00","2011-04-29 23:28:00",10189,10204,14
1004075012,0,"2011-04-29 23:17:00","2011-04-29 23:49:00",10212,10157,32
1004075013,0,"2011-04-29 23:19:00","2011-04-29 23:41:00",40406,10243,22
1004075014,0,"2011-04-29 21:51:00","2011-04-29 22:08:00",10046,10148,17
1004075015,2786,"2011-04-29 21:05:00","2011-04-29 21:16:00",10388,10071,11
1004075016,0,"2011-04-29 21:09:00","2011-04-29 21:21:00",10076,10279,12
1004075017,2076,"2011-04-29 21:09:00","2011-04-29 21:29:00",10194,10017,20
1004075018,0,"2011-04-29 21:13:00","2011-04-29 21:29:00",10053,10153,16
1004075019,0,"2011-04-29 21:12:00","2011-04-29 21:13:00",10010,10194,1
1004075020,0,"2011-04-29 21:15:00","2011-04-29 21:38:00",10358,10110,23
1004075021,0,"2011-04-29 21:15:00","2011-04-29 22:05:00",10083,10186,50
1004075022,0,"2011-04-29 21:15:00","2011-04-29 21:27:00",10186,10103,12
1004075023,2121,"2011-04-29 21:22:00","2011-04-29 21:54:00",10392,10354,32
1004075024,0,"2011-04-29 21:27:00","2011-04-29 21:46:00",10192,10098,19
1004075025,0,"2011-04-29 21:35:00","2011-04-29 21:51:00",40374,10233,16
1004075026,2980,"2011-04-29 21:36:00","2011-04-29 21:41:00",10329,10114,5
1004075027,0,"2011-04-29 21:39:00","2011-04-29 22:44:00",10188,10207,65
1004075029,0,"2011-04-29 21:26:00","2011-04-29 21:49:00",10273,10259,23
1004075030,1935,"2011-04-29 21:27:00","2011-04-29 21:50:00",10372,10401,23
1004075031,2098,"2011-04-29 21:29:00","2011-04-29 21:38:00",10354,10146,9
1004075032,6195,"2011-04-29 21:02:00","2011-04-29 21:08:00",10272,10295,6
1004075033,0,"2011-04-29 21:05:00","2011-04-29 21:13:00",10278,10061,8
1004075034,0,"2011-04-29 21:17:00","2011-04-29 21:31:00",10386,10273,14
1004075035,0,"2011-04-29 21:16:00","2011-04-29 21:43:00",10226,10218,27
1004075036,411,"2011-04-29 21:16:00","2011-04-29 21:20:00",10184,10116,4
1004075037,1009,"2011-04-29 21:17:00","2011-04-29 21:22:00",10243,10177,5
1004075038,4477,"2011-04-29 21:20:00","2011-04-29 21:36:00",10097,10037,16
1004075039,0,"2011-04-29 21:26:00","2011-04-29 21:50:00",10225,10153,24
1004075040,2006,"2011-04-29 19:33:00","2011-04-29 19:57:00",10228,40250,24
1004075041,9,"2011-04-29 21:26:00","2011-04-29 21:32:00",10225,10097,6
1004075042,5478,"2011-04-29 21:27:00","2011-04-29 22:17:00",10051,10113,50
1004075043,4042,"2011-04-29 21:29:00","2011-04-29 21:45:00",10064,10122,16
1004075044,0,"2011-04-29 21:34:00","2011-04-29 22:02:00",10264,10003,28
1004075045,0,"2011-04-29 21:36:00","2011-04-29 22:44:00",10288,10193,68
1004075046,0,"2011-04-29 21:35:00","2011-04-29 22:05:00",10392,10332,30
1004075047,3722,"2011-04-29 21:35:00","2011-04-29 21:45:00",10018,10264,10
1004075048,0,"2011-04-29 21:39:00","2011-04-29 21:47:00",10326,10001,8
1004075049,2251,"2011-04-29 21:33:00","2011-04-29 21:49:00",10102,10399,16
1004075050,0,"2011-04-29 21:37:00","2011-04-29 21:45:00",10344,10253,8
1004075051,851,"2011-04-29 21:38:00","2011-04-29 21:50:00",10184,10367,12
1004075052,0,"2011-04-29 21:40:00","2011-04-29 21:47:00",10193,10197,7
1004075053,0,"2011-04-29 21:40:00","2011-04-29 22:44:00",10188,10207,64
1004075054,4725,"2011-04-29 21:41:00","2011-04-29 21:54:00",10105,10216,13
1004075055,0,"2011-04-29 21:43:00","2011-04-29 21:53:00",10109,40406,10
1004075056,0,"2011-04-29 21:44:00","2011-04-29 22:02:00",10264,10003,18
1004075057,0,"2011-04-29 21:47:00","2011-04-29 22:02:00",10105,10164,15
1004075058,0,"2011-04-29 21:56:00","2011-04-29 22:31:00",10018,10305,35
1004075059,1336,"2011-04-29 21:53:00","2011-04-29 21:57:00",10148,10080,4
1004075060,0,"2011-04-29 21:54:00","2011-04-29 22:04:00",10372,10026,10
1004075061,5746,"2011-04-29 21:59:00","2011-04-29 22:06:00",10254,10057,7
1004075062,5724,"2011-04-29 22:01:00","2011-04-29 22:26:00",10020,40237,25
1004075063,2336,"2011-04-29 22:02:00","2011-04-29 22:25:00",10083,10153,23
1004075064,0,"2011-04-29 22:04:00","2011-04-29 22:16:00",10221,10129,12
1004075065,0,"2011-04-29 22:05:00","2011-04-29 22:14:00",10343,10007,9
1004075066,4897,"2011-04-29 22:04:00","2011-04-29 22:31:00",10167,10305,27
1004075067,0,"2011-04-29 22:07:00","2011-04-29 22:51:00",10150,10088,44
1004075068,4020,"2011-04-29 22:09:00","2011-04-29 22:19:00",40374,10148,10
1004075069,0,"2011-04-29 22:11:00","2011-04-29 22:35:00",10122,10046,24
1004075070,4987,"2011-04-29 21:41:00","2011-04-29 21:46:00",10013,10311,5
1004075071,0,"2011-04-29 21:50:00","2011-04-29 22:26:00",10192,10083,36
1004075072,0,"2011-04-29 21:45:00","2011-04-29 21:52:00",10163,10097,7
1004075073,4752,"2011-04-29 21:49:00","2011-04-29 21:54:00",10187,10037,5
1004075074,0,"2011-04-29 21:50:00","2011-04-29 22:02:00",10105,10164,12
1004075075,5687,"2011-04-29 21:58:00","2011-04-29 22:19:00",10335,10396,21
1004075076,0,"2011-04-29 22:02:00","2011-04-29 22:36:00",10047,10047,34
1004075077,0,"2011-04-29 22:02:00","2011-04-29 22:16:00",10221,10129,14
1004075078,0,"2011-04-29 22:09:00","2011-04-29 22:27:00",10337,10337,18
1004075080,0,"2011-04-29 22:09:00","2011-04-29 23:01:00",10345,10093,52
1004075081,4627,"2011-04-29 21:44:00","2011-04-29 21:49:00",10125,10156,5
1004075082,0,"2011-04-29 21:44:00","2011-04-29 22:03:00",10203,10122,19
1004075083,3120,"2011-04-29 21:44:00","2011-04-29 22:10:00",10094,10146,26
1004075084,0,"2011-04-29 21:45:00","2011-04-29 22:10:00",10085,10073,25
1004075086,0,"2011-04-29 21:46:00","2011-04-29 22:43:00",10188,10207,57
1004075087,0,"2011-04-29 21:48:00","2011-04-29 21:58:00",10018,10024,10
1004075088,250,"2011-04-29 21:49:00","2011-04-29 22:02:00",40250,10097,13
1004075089,0,"2011-04-29 21:50:00","2011-04-29 22:12:00",10186,10408,22
1004075090,0,"2011-04-29 21:51:00","2011-04-29 22:02:00",10392,10142,11
1004075091,0,"2011-04-29 21:58:00","2011-04-29 22:28:00",10257,10151,30
1004075092,0,"2011-04-29 21:59:00","2011-04-29 22:22:00",10257,10103,23
1004075093,0,"2011-04-29 22:03:00","2011-04-29 23:03:00",10248,10248,60
1004075094,0,"2011-04-29 22:04:00","2011-04-29 22:20:00",10276,10092,16
1004075095,0,"2011-04-29 22:03:00","2011-04-29 22:16:00",10031,10096,13
1004075096,0,"2011-04-29 22:07:00","2011-04-29 22:30:00",10345,10345,23
1004075097,0,"2011-04-29 22:07:00","2011-04-29 22:23:00",10386,10196,16
1004075098,0,"2011-04-29 22:07:00","2011-04-29 22:22:00",10341,10091,15
1004075099,0,"2011-04-29 22:08:00","2011-04-29 22:14:00",10269,10156,6
1004075100,1180,"2011-04-29 22:16:00","2011-04-29 22:27:00",10150,10190,11
1004075101,0,"2011-04-29 22:22:00","2011-04-29 22:34:00",10408,10408,12
1004075102,0,"2011-04-29 22:27:00","2011-04-29 22:33:00",10065,10131,6
1004075103,0,"2011-04-29 22:33:00","2011-04-29 22:55:00",10127,10055,22
1004075104,1233,"2011-04-29 22:31:00","2011-04-29 22:35:00",10099,10396,4
1004075105,0,"2011-04-29 22:38:00","2011-04-29 22:45:00",10191,40406,7
1004075106,0,"2011-04-29 22:42:00","2011-04-29 23:07:00",10252,10355,25
1004075107,0,"2011-04-29 22:44:00","2011-04-29 22:53:00",10267,10272,9
1004075108,5690,"2011-04-29 22:11:00","2011-04-29 22:20:00",10362,10254,9
1004075109,0,"2011-04-29 22:13:00","2011-04-29 22:29:00",10311,10018,16
1004075110,402,"2011-04-29 22:15:00","2011-04-29 22:22:00",10177,10378,7
1004075114,0,"2011-04-29 22:25:00","2011-04-29 22:33:00",10400,10201,8
1004075115,0,"2011-04-29 22:35:00","2011-04-29 22:45:00",10405,10113,10
1004075116,0,"2011-04-29 22:37:00","2011-04-29 22:43:00",10376,10243,6
1004075117,94,"2011-04-29 22:41:00","2011-04-29 22:55:00",10033,10066,14
1004075119,0,"2011-04-29 22:47:00","2011-04-29 23:23:00",10150,10150,36
1004075120,0,"2011-04-29 22:55:00","2011-04-29 23:06:00",10014,10162,11
1004075121,1509,"2011-04-29 22:59:00","2011-04-29 23:10:00",10233,10221,11
1004075122,4051,"2011-04-29 23:05:00","2011-04-29 23:18:00",10002,10261,13
1004075125,0,"2011-04-29 21:29:00","2011-04-29 21:44:00",10048,10122,15
1004075126,0,"2011-04-29 21:31:00","2011-04-29 21:38:00",10392,10037,7
1004075127,0,"2011-04-29 21:36:00","2011-04-29 21:44:00",10343,10343,8
1004075128,691,"2011-04-29 21:36:00","2011-04-29 21:42:00",10244,10360,6
1004075129,0,"2011-04-29 21:40:00","2011-04-29 21:47:00",10326,10001,7
1004075130,3915,"2011-04-29 21:46:00","2011-04-29 21:51:00",10192,10313,5
1004075131,0,"2011-04-29 21:52:00","2011-04-29 21:59:00",10147,10064,7
1004075132,0,"2011-04-29 21:57:00","2011-04-29 22:13:00",10191,10345,16
1004075134,0,"2011-04-29 22:03:00","2011-04-29 23:02:00",10341,10138,59
1004075135,0,"2011-04-29 22:04:00","2011-04-29 22:57:00",10225,10225,53
1004075136,0,"2011-04-29 22:08:00","2011-04-29 22:35:00",10326,10012,27
1004075137,0,"2011-04-29 22:07:00","2011-04-29 22:27:00",10368,10159,20
1004075138,0,"2011-04-29 22:11:00","2011-04-29 22:36:00",10176,10378,25
1004075139,0,"2011-04-29 23:30:00","2011-04-29 23:33:00",10083,10341,3
1004075142,0,"2011-04-29 23:40:00","2011-04-29 23:59:00",10411,10283,19
1004075144,0,"2011-04-29 23:45:00","2011-04-30 00:00:00",10143,10392,15
1004075145,1883,"2011-04-29 21:06:00","2011-04-29 21:09:00",10324,10092,3
1004075146,5343,"2011-04-29 21:08:00","2011-04-29 21:30:00",10047,10157,22
1004075147,2981,"2011-04-29 19:28:00","2011-04-29 19:44:00",10228,10210,16
1004075149,4364,"2011-04-29 21:30:00","2011-04-29 21:40:00",10377,10117,10
1004075150,3441,"2011-04-29 21:31:00","2011-04-29 21:37:00",10210,10381,6
1004075151,5188,"2011-04-29 21:38:00","2011-04-29 21:59:00",10151,10216,21
1004075152,1596,"2011-04-29 21:39:00","2011-04-29 21:47:00",10378,10038,8
1004075153,2270,"2011-04-29 21:36:00","2011-04-29 21:42:00",10360,10139,6
1004075154,5897,"2011-04-29 21:38:00","2011-04-29 21:59:00",10151,10216,21
1004075155,968,"2011-04-29 21:56:00","2011-04-29 22:04:00",10095,10275,8
1004075156,3281,"2011-04-29 22:04:00","2011-04-29 22:09:00",10268,10190,5
1004075157,5320,"2011-04-29 22:12:00","2011-04-29 22:25:00",10277,10397,13
1004075158,1161,"2011-04-29 22:13:00","2011-04-29 22:19:00",10011,10357,6
1004075159,3635,"2011-04-29 22:22:00","2011-04-29 22:27:00",10025,10077,5
1004075160,3248,"2011-04-29 23:11:00","2011-04-29 23:21:00",10246,10039,10
1004075161,2822,"2011-04-29 21:49:00","2011-04-29 22:18:00",10099,10368,29
1004075162,282,"2011-04-29 21:52:00","2011-04-29 21:57:00",10012,10015,5
1004075163,2600,"2011-04-29 21:08:00","2011-04-29 21:30:00",10047,10157,22
1004075164,4857,"2011-04-29 21:09:00","2011-04-29 21:29:00",10194,10017,20
1004075165,4624,"2011-04-29 21:26:00","2011-04-29 21:56:00",10233,10157,30
1004075166,718,"2011-04-29 21:02:00","2011-04-29 21:25:00",10373,10318,23
1004075167,217,"2011-04-29 21:18:00","2011-04-29 21:38:00",10341,10156,20
1004075168,829,"2011-04-29 21:20:00","2011-04-29 21:34:00",10042,40237,14
1004075169,5419,"2011-04-29 19:34:00","2011-04-29 19:57:00",10228,40250,23
1004075170,4547,"2011-04-29 21:28:00","2011-04-29 21:51:00",10125,10270,23
1004075171,5247,"2011-04-29 21:30:00","2011-04-29 21:37:00",10341,10235,7
1004075172,5893,"2011-04-29 21:35:00","2011-04-29 22:01:00",10380,10345,26
1004075173,282,"2011-04-29 21:37:00","2011-04-29 21:41:00",10162,10012,4
1004075174,1052,"2011-04-29 21:33:00","2011-04-29 21:46:00",10017,10131,13
1004075175,3833,"2011-04-29 21:34:00","2011-04-29 21:50:00",10101,10032,16
1004075176,2256,"2011-04-29 21:45:00","2011-04-29 22:08:00",10163,10255,23
1004075177,5316,"2011-04-29 21:50:00","2011-04-29 22:04:00",10019,10019,14
1004075178,5402,"2011-04-29 21:46:00","2011-04-29 22:05:00",10248,40406,19
1004075179,4592,"2011-04-29 22:04:00","2011-04-29 22:14:00",40406,10151,10
1004075180,6243,"2011-04-29 22:17:00","2011-04-29 22:26:00",10340,10046,9
1004075181,3186,"2011-04-29 22:48:00","2011-04-29 22:56:00",10392,10103,8
1004075182,4117,"2011-04-29 22:51:00","2011-04-29 23:11:00",10383,10161,20
1004075184,2291,"2011-04-29 21:29:00","2011-04-29 21:47:00",10027,10028,18
1004075185,6250,"2011-04-29 21:57:00","2011-04-29 22:09:00",10022,10075,12
1004075186,3224,"2011-04-29 21:59:00","2011-04-29 22:09:00",10109,10204,10
1004075187,2518,"2011-04-29 23:39:00","2011-04-29 23:44:00",10269,10314,5
1004075188,4680,"2011-04-29 22:12:00","2011-04-29 22:23:00",10032,10075,11
1004075189,2740,"2011-04-29 22:23:00","2011-04-29 22:36:00",10386,10131,13
1004075190,3901,"2011-04-29 22:23:00","2011-04-29 22:36:00",10386,10131,13
1004075191,768,"2011-04-29 22:25:00","2011-04-29 22:28:00",10123,10135,3
1004075192,5786,"2011-04-29 22:36:00","2011-04-29 22:43:00",10083,10116,7
1004075193,0,"2011-04-29 22:13:00","2011-04-29 22:28:00",10311,10018,15
1004075194,0,"2011-04-29 22:17:00","2011-04-29 22:43:00",10056,10379,26
1004075195,4712,"2011-04-29 22:15:00","2011-04-29 22:28:00",10427,10094,13
1004075196,5822,"2011-04-29 22:15:00","2011-04-29 22:24:00",10383,40090,9
1004075198,0,"2011-04-29 22:18:00","2011-04-29 22:27:00",10337,10337,9
1004075199,4159,"2011-04-29 22:18:00","2011-04-29 22:48:00",10273,10153,30
1004075200,0,"2011-04-29 22:25:00","2011-04-29 22:35:00",10306,10257,10
1004075201,0,"2011-04-29 22:27:00","2011-04-29 22:29:00",10034,10362,2
1004075202,0,"2011-04-29 22:27:00","2011-04-29 22:42:00",40334,10156,15
1004075203,3115,"2011-04-29 22:27:00","2011-04-29 22:44:00",10292,10405,17
1004075204,0,"2011-04-29 22:31:00","2011-04-29 22:53:00",10379,10047,22
1004075205,0,"2011-04-29 22:45:00","2011-04-29 23:05:00",10109,10269,20
1004075206,0,"2011-04-29 22:46:00","2011-04-29 23:04:00",10399,10132,18
1004075207,0,"2011-04-29 22:53:00","2011-04-29 23:04:00",40205,10058,11
1004075208,0,"2011-04-29 22:22:00","2011-04-29 22:37:00",10246,10131,15
1004075209,0,"2011-04-29 22:22:00","2011-04-29 22:27:00",10249,10009,5
1004075210,0,"2011-04-29 22:23:00","2011-04-29 22:35:00",10366,10268,12
1004075211,0,"2011-04-29 22:28:00","2011-04-29 22:38:00",10112,10119,10
1004075212,0,"2011-04-29 22:36:00","2011-04-29 22:45:00",10405,10113,9
1004075213,0,"2011-04-29 22:41:00","2011-04-29 23:03:00",10189,10253,22
1004075214,0,"2011-04-29 22:42:00","2011-04-29 23:27:00",10191,10191,45
1004075215,0,"2011-04-29 22:50:00","2011-04-29 23:07:00",10211,10164,17
1004075216,0,"2011-04-29 22:47:00","2011-04-29 23:10:00",10238,10185,23
1004075217,0,"2011-04-29 22:50:00","2011-04-29 23:23:00",10268,10175,33
1004075218,0,"2011-04-29 22:51:00","2011-04-29 23:20:00",10273,10254,29
1004075219,2098,"2011-04-29 22:50:00","2011-04-29 22:54:00",10146,10100,4
1004075222,180,"2011-04-29 23:05:00","2011-04-29 23:15:00",10039,40205,10
1004075223,0,"2011-04-29 23:13:00","2011-04-29 23:20:00",10244,10077,7
1004075224,0,"2011-04-29 23:16:00","2011-04-29 23:59:00",10229,10360,43
1004075225,0,"2011-04-29 21:39:00","2011-04-29 21:53:00",10148,10148,14
1004075226,3808,"2011-04-29 21:38:00","2011-04-29 21:40:00",10208,10045,2
1004075227,5057,"2011-04-29 21:43:00","2011-04-29 21:46:00",10098,10021,3
1004075228,0,"2011-04-29 21:47:00","2011-04-29 22:18:00",10006,10007,31
1004075229,0,"2011-04-29 21:51:00","2011-04-29 22:16:00",10139,10269,25
1004075230,0,"2011-04-29 21:53:00","2011-04-29 22:06:00",10341,10305,13
1004075231,0,"2011-04-29 21:57:00","2011-04-29 22:06:00",10200,10278,9
1004075232,5585,"2011-04-29 21:58:00","2011-04-29 22:09:00",10190,10083,11
1004075233,0,"2011-04-29 22:01:00","2011-04-29 22:43:00",10047,10228,42
1004075234,0,"2011-04-29 22:01:00","2011-04-29 22:21:00",10386,10144,20
1004075235,2671,"2011-04-29 22:02:00","2011-04-29 22:11:00",10028,10045,9
1004075236,0,"2011-04-29 22:04:00","2011-04-29 22:20:00",10388,10140,16
1004075237,2583,"2011-04-29 22:04:00","2011-04-29 22:23:00",40334,10321,19
1004075238,0,"2011-04-29 22:07:00","2011-04-29 22:51:00",10150,10088,44
1004075239,5853,"2011-04-29 22:10:00","2011-04-29 22:26:00",10309,10386,16
1004075240,0,"2011-04-29 22:14:00","2011-04-29 22:23:00",10115,10095,9
1004075241,0,"2011-04-29 22:16:00","2011-04-29 22:27:00",10337,10337,11
1004075242,912,"2011-04-29 23:24:00","2011-04-29 23:29:00",10268,10267,5
1004075243,0,"2011-04-29 23:26:00","2011-04-29 23:37:00",10009,10249,11
1004075246,3520,"2011-04-29 23:36:00","2011-04-30 00:01:00",10150,10151,25
1004075247,0,"2011-04-29 23:41:00","2011-04-30 00:01:00",10122,10223,20
1004075249,0,"2011-04-29 22:11:00","2011-04-29 23:03:00",10248,10248,52
1004075250,0,"2011-04-29 22:17:00","2011-04-29 22:34:00",10345,10268,17
1004075252,1610,"2011-04-29 22:19:00","2011-04-29 22:31:00",10320,10305,12
1004075253,0,"2011-04-29 22:21:00","2011-04-29 23:29:00",10157,10131,68
1004075254,0,"2011-04-29 22:23:00","2011-04-29 22:32:00",10400,10201,9
1004075255,0,"2011-04-29 22:25:00","2011-04-29 22:34:00",10088,10162,9
1004075256,5133,"2011-04-29 22:32:00","2011-04-29 22:34:00",10308,10321,2
1004075257,0,"2011-04-29 22:36:00","2011-04-29 22:51:00",10064,10306,15
1004075258,3148,"2011-04-29 22:41:00","2011-04-29 23:07:00",10380,10058,26
1004075259,0,"2011-04-29 22:44:00","2011-04-29 23:07:00",10266,10160,23
1004075262,0,"2011-04-29 22:47:00","2011-04-29 22:59:00",10040,10063,12
1004075263,0,"2011-04-29 22:48:00","2011-04-29 22:53:00",10156,10295,5
1004075264,0,"2011-04-29 22:48:00","2011-04-29 23:08:00",10037,10153,20
1004075265,0,"2011-04-29 22:18:00","2011-04-29 23:04:00",10399,10132,46
1004075266,4584,"2011-04-29 22:17:00","2011-04-29 22:37:00",10317,10125,20
1004075267,0,"2011-04-29 22:18:00","2011-04-29 22:24:00",10192,10109,6
1004075268,2896,"2011-04-29 22:18:00","2011-04-29 22:33:00",10345,10268,15
1004075269,0,"2011-04-29 22:23:00","2011-04-29 22:40:00",10252,10369,17
1004075270,0,"2011-04-29 22:36:00","2011-04-29 23:11:00",10150,10103,35
1004075271,0,"2011-04-29 22:37:00","2011-04-29 23:27:00",10191,10191,50
1004075273,3878,"2011-04-29 22:48:00","2011-04-29 23:01:00",10412,10009,13
1004075274,0,"2011-04-29 22:58:00","2011-04-29 23:04:00",10400,10210,6
1004075275,4281,"2011-04-29 23:03:00","2011-04-29 23:29:00",10122,10077,26
1004075276,5608,"2011-04-29 23:05:00","2011-04-29 23:21:00",10037,10157,16
1004075277,0,"2011-04-29 23:06:00","2011-04-29 23:11:00",10089,10170,5
1004075278,0,"2011-04-29 23:18:00","2011-04-29 23:48:00",10116,10105,30
1004075279,0,"2011-04-29 23:15:00","2011-04-29 23:48:00",10191,10403,33
1004075280,0,"2011-04-29 23:19:00","2011-04-29 23:41:00",10284,10026,22
1004075282,4430,"2011-04-29 22:51:00","2011-04-29 23:11:00",10383,10161,20
1004075283,3321,"2011-04-29 21:37:00","2011-04-29 21:51:00",10135,10042,14
1004075284,1144,"2011-04-29 21:38:00","2011-04-29 21:45:00",10083,10177,7
1004075285,2995,"2011-04-29 21:46:00","2011-04-29 21:50:00",10040,10033,4
1004075286,4321,"2011-04-29 21:49:00","2011-04-29 22:06:00",10116,10176,17
1004075287,1042,"2011-04-29 22:03:00","2011-04-29 22:09:00",10254,10054,6
1004075288,3662,"2011-04-29 22:19:00","2011-04-29 22:30:00",40334,10317,11
1004075289,425,"2011-04-29 22:37:00","2011-04-29 22:58:00",10232,40090,21
1004075290,5700,"2011-04-29 22:39:00","2011-04-29 22:50:00",10273,10089,11
1004075291,4374,"2011-04-29 22:43:00","2011-04-29 22:48:00",10358,10064,5
1004075292,1283,"2011-04-29 22:47:00","2011-04-29 22:51:00",10093,10059,4
1004075293,4677,"2011-04-29 22:56:00","2011-04-29 23:00:00",10260,10357,4
1004075294,2320,"2011-04-29 22:59:00","2011-04-29 23:08:00",10066,10427,9
1004075296,5429,"2011-04-29 23:19:00","2011-04-29 23:25:00",10216,10345,6
1004075297,4795,"2011-04-29 23:21:00","2011-04-29 23:30:00",10184,10169,9
1004075298,2260,"2011-04-29 23:23:00","2011-04-29 23:43:00",10372,10278,20
1004075300,2361,"2011-04-29 23:28:00","2011-04-29 23:42:00",10234,10314,14
1004075301,565,"2011-04-29 21:07:00","2011-04-29 21:13:00",10278,10061,6
1004075302,4391,"2011-04-29 20:09:00","2011-04-29 20:21:00",10228,10185,12
1004075303,3255,"2011-04-29 21:14:00","2011-04-29 21:30:00",10132,10046,16
1004075304,4521,"2011-04-29 21:27:00","2011-04-29 21:46:00",10014,10169,19
1004075305,2859,"2011-04-29 21:40:00","2011-04-29 21:48:00",10050,10264,8
1004075306,406,"2011-04-29 21:43:00","2011-04-29 21:49:00",10125,10156,6
1004075307,3623,"2011-04-29 21:50:00","2011-04-29 22:04:00",10019,10019,14
1004075308,1631,"2011-04-29 21:59:00","2011-04-29 22:05:00",10031,10253,6
1004075309,886,"2011-04-29 22:02:00","2011-04-29 22:19:00",10288,10138,17
1004075310,717,"2011-04-29 22:09:00","2011-04-29 22:23:00",10338,10100,14
1004075311,4690,"2011-04-29 21:42:00","2011-04-29 22:02:00",40374,10073,20
1004075312,6164,"2011-04-29 21:42:00","2011-04-29 21:55:00",10373,10037,13
1004075313,944,"2011-04-29 21:44:00","2011-04-29 21:54:00",10130,10046,10
1004075314,3599,"2011-04-29 22:03:00","2011-04-29 22:13:00",40334,10194,10
1004075315,4150,"2011-04-29 22:06:00","2011-04-29 22:17:00",10233,10291,11
1004075316,3630,"2011-04-29 22:13:00","2011-04-29 22:44:00",10161,10243,31
1004075317,4404,"2011-04-29 22:13:00","2011-04-29 22:27:00",10018,10054,14
1004075318,2656,"2011-04-29 22:29:00","2011-04-29 22:43:00",10046,10249,14
1004075319,5862,"2011-04-29 22:37:00","2011-04-29 22:41:00",10295,10094,4
1004075320,930,"2011-04-29 22:59:00","2011-04-29 23:11:00",10028,10077,12
1004075321,5477,"2011-04-29 23:04:00","2011-04-29 23:18:00",10191,10410,14
1004075322,1766,"2011-04-29 21:34:00","2011-04-29 21:37:00",40090,10098,3
1004075323,4322,"2011-04-29 21:35:00","2011-04-29 21:48:00",10015,10410,13
1004075324,2032,"2011-04-29 21:36:00","2011-04-29 21:46:00",40374,10269,10
1004075325,3975,"2011-04-29 21:38:00","2011-04-29 21:48:00",10378,10037,10
1004075326,2576,"2011-04-29 21:41:00","2011-04-29 21:55:00",10111,10239,14
1004075327,2837,"2011-04-29 21:42:00","2011-04-29 22:00:00",40374,10032,18
1004075328,959,"2011-04-29 21:42:00","2011-04-29 22:00:00",10123,10326,18
